課名,教師,流水號,課號,課程識別碼,必選修,開課系所,上課時間,上課地點,加簽類別,授課語言,學分,修課人數上限,詳情頁URL
人因工程實習,許聿靈,71248,TB10310823,TBIM47083,選修,,"二 6,7",MA-010,3 類,,1,,https://course.ntu.edu.tw/courses/114-2/71248
人因工程實習,林承哲,71249,TB10310823,TBIM47083,選修,,"一 8,9",MA-010,3 類,,1,,https://course.ntu.edu.tw/courses/114-2/71249
巨量資料分析及應用,楊朝龍,71252,TB10310828,TBIM52117,選修,,"四 2,3,4",MA-215,3 類,,3,,https://course.ntu.edu.tw/courses/114-2/71252
應用機率模型,葉瑞徽,71256,TB10310840,TBIM71037,選修,,"二 6,7,8",MA-207,3 類,,3,,https://course.ntu.edu.tw/courses/114-2/71256
人因工程生理基礎,林久翔,71257,TB10310842,TBIM73037,選修,,"五 2,3,4",MA-207,3 類,,3,,https://course.ntu.edu.tw/courses/114-2/71257
數量方法─統計方法與資料分析,何建韋,71259,TB10310848,TBMA51007,選修,,"四 2,3,4",TR-513,3 類,,3,,https://course.ntu.edu.tw/courses/114-2/71259
最佳設計,林柏廷,71282,TB10310938,TBME52097,選修,,"一 2,3,4",華夏恆毅樓D403,3 類,,3,,https://course.ntu.edu.tw/courses/114-2/71282
層流理論,林怡均,71285,TB10310956,TBME58017,選修,,"二 2,3,4",TR-510,3 類,,3,,https://course.ntu.edu.tw/courses/114-2/71285
產業創新與科技管理,朱默庵,71292,TB10311036,TBPA51417,選修,,"四 2,3,4",TR-829,3 類,,3,,https://course.ntu.edu.tw/courses/114-2/71292
國際企業與創新發展,何秀青,71407,TB10311075,TBTM63017,選修,,"三 5,6,7",TR-812,3 類,,3,,https://course.ntu.edu.tw/courses/114-2/71407
高分子物理,洪伯達,71413,TB10311094,TBTX32053,選修,,"二 8,9 / 四 5",,3 類,,3,,https://course.ntu.edu.tw/courses/114-2/71413
有機化合物的結構鑑定,陳志堅,71414,TB10311095,TBTX32077,選修,,"二 3,4 / 三 10",,3 類,,3,,https://course.ntu.edu.tw/courses/114-2/71414
材料實驗(一),黃欣萍,71418,TB10311098,TBTX37093,選修,,"二 6,7,8",E1-243,3 類,,1,,https://course.ntu.edu.tw/courses/114-2/71418
材料實驗(二),徐秀蘭,71419,TB10311099,TBTX41043,選修,,"一 6,7,8",E1-134,3 類,,1,,https://course.ntu.edu.tw/courses/114-2/71419
材料實驗(三),黃欣萍,71420,TB10311100,TBTX41063,選修,,"一 10,8,9",E1-243,3 類,,1,,https://course.ntu.edu.tw/courses/114-2/71420
材料科學(二),周賢鎧,71425,TB10311111,TBTX46123,選修,,"一 1,2 / 五 8",,3 類,,3,,https://course.ntu.edu.tw/courses/114-2/71425
材料科學(二),鄭詠馨,71426,TB10311111,TBTX46123,選修,,"一 1,2 / 五 8",,3 類,,3,,https://course.ntu.edu.tw/courses/114-2/71426
愛克斯光繞射及結晶學,梁鍵隴,71428,TB10311115,TBTX50047,選修,,"三 6,7,8",TR-212,3 類,,3,,https://course.ntu.edu.tw/courses/114-2/71428
教育研究法,鄭海蓮,71432,TB10311133,TBVE50097,選修,,"五 6,7,8",T4-401-1,3 類,,3,,https://course.ntu.edu.tw/courses/114-2/71432
建構主義在教育上之應用,洪銘國,71433,TB10311134,TBVE52087,選修,,"五 2,3,4",T4-303,3 類,,3,,https://course.ntu.edu.tw/courses/114-2/71433
質性研究法,王嘉瑜,71435,TB10311141,TBVE57287,選修,,"三 2,3,4",T4-304,3 類,,3,,https://course.ntu.edu.tw/courses/114-2/71435
建築設計(二),謝倩玲,71015,TB10320001,TBAD11023,選修,,"二 2,3,4,5,6,7,8,9",RB-708,3 類,,3,,https://course.ntu.edu.tw/courses/114-2/71015
基礎電腦輔助設計(二),陳彥宏,71018,TB10320002,TBAD14067,選修,,"三 6,7,8",RB-508,3 類,,3,,https://course.ntu.edu.tw/courses/114-2/71018
基礎電腦輔助設計(二),陳彥宏,71019,TB10320002,TBAD14067,選修,,"四 6,7,8",RB-508,3 類,,3,,https://course.ntu.edu.tw/courses/114-2/71019
環境控制系統(一),蔡欣君,71024,TB10320004,TBAD26023,選修,,"三 6,7,8",TR-613,3 類,,3,,https://course.ntu.edu.tw/courses/114-2/71024
室內材料與構造,林昱安,71025,TB10320005,TBAD26067,選修,,"二 10,8,9",IB-510-1,3 類,,3,,https://course.ntu.edu.tw/courses/114-2/71025
建築材料,林慶元,71027,TB10320006,TBAD28043,選修,,"二 2,3,4",TR-512,3 類,,3,,https://course.ntu.edu.tw/courses/114-2/71027
建築材料,廖硃岑,71028,TB10320006,TBAD28043,選修,,"二 2,3,4",T4-303,3 類,,3,,https://course.ntu.edu.tw/courses/114-2/71028
設計表現方法,黃健勇,71030,TB10320008,TBAD31137,選修,,"三 6,7,8",華夏建築館B302,3 類,,3,,https://course.ntu.edu.tw/courses/114-2/71030
