課名,教師,流水號,課號,課程識別碼,必選修,開課系所,上課時間,上課地點,加簽類別,授課語言,學分,修課人數上限,詳情頁URL
感染免疫學專題討論上,黃冠穎,30143,Immuno7030,449M1351,選修,,"四 6,7",R557,1 類,,2,,https://course.ntu.edu.tw/courses/114-1/30143
T細胞與巨噬細胞免疫專題討論上,繆希椿,13529,Immuno7032,449M1361,選修,,"二 2,3,4",,1 類,,2,,https://course.ntu.edu.tw/courses/114-1/13529
碩士論文,黃冠穎,22346,Immuno7999,449M0010,必修,,,,1 類,,0,,https://course.ntu.edu.tw/courses/114-1/22346
高等免疫學專題討論,黃冠穎,49401,Immuno8008,449D0030,必修,,"三 2,3,4",基醫505,1 類,,2,,https://course.ntu.edu.tw/courses/114-1/49401
博士論文,黃冠穎,40496,Immuno8999,449D0010,必修,,,,1 類,,0,,https://course.ntu.edu.tw/courses/114-1/40496
醫學概論,王振泰,33559,IMP5002,P56U4010,必修,,"一 9,10,A",基醫405,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/33559
智慧醫療程式設計,陳尚澤,56722,IMP5004,P56U9030,必修 / 選修,,"四 2,3,4",博雅406,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/56722
醫學電資整合創意專題(一),林忠緯,34254,IMP5005,P56U9040,必修 / 選修,,"二 10,A,B",基醫508,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/34254
Python人工智慧程式設計入門,陳彥賓,53442,IMPS1004,H4110040,,,"三 A,B,C",普103,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/53442
跨領域實驗設計與統計方法,蘇士詠,52919,IMPS1005,H4110050,,,"三 6,7,8",新505,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/52919
統計方法學,蘇士詠,56502,IMPS5007,H41U0090,必修 / 選修,,"四 2,3,4",新402,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/56502
跨領域統計數據分析入門,陳彥賓,10446,IMPS5012,H41U0140,,,"二 7,8,9",博雅302,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/10446
統計諮詢與實務,蘇士詠,49244,IMPS7004,H41M0080,必修,,"二 3,4",,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/49244
統計諮詢與實務,陳彥賓,40769,IMPS7004,H41M0080,必修,,"二 A,B,C",,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/40769
統計諮詢與實務,劉  鋼,95038,IMPS7004,H41M0080,必修,,"四 6,7,8",,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/95038
碩士論文,,11683,IMPS7005,H41M0010,必修,,,,1 類,,0,,https://course.ntu.edu.tw/courses/114-1/11683
專題討論,胡明哲,38250,IMPS7006,H41M0020,必修,,四 8,,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/38250
專題討論,溫在弘,20462,IMPS7006,H41M0020,必修,,一 A,,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/20462
專題討論,張宏浩,37114,IMPS7006,H41M0020,必修,,,,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/37114
認識全球與在地國際化,袁孝維,48610,INTL2200,I0022000,,,"四 8,9",博雅102,2 類,,2,,https://course.ntu.edu.tw/courses/114-1/48610
氣候變遷對策：地球急轉彎,謝宜桓,16413,IPCS3001,24730100,,,"三 8,9",綜401,2 類,,2,,https://course.ntu.edu.tw/courses/114-1/16413
氣候資料分析及數據應用,謝宜桓,52142,IPCS5016,247U1160,必修 / 選修,,"一 8,9",全變中心G202,2 類,,2,,https://course.ntu.edu.tw/courses/114-1/52142
國際發展與聯合國永續議程-理論與政策,簡旭伸,95026,IPCS5025,247U2140,選修,,"四 8,9",地理405,2 類,,2,,https://course.ntu.edu.tw/courses/114-1/95026
氣候變遷下的極端高溫：科學與社會的多元探索,羅敏輝,15354,IPCS5061,247U2350,選修,,"四 A,B,C",,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/15354
空間生態學與保育應用分析,陳怡秀,33274,IPCS5062,247U2360,選修,,"四 6,7,8",全變中心G202,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/33274
公民科學中的多元參與及實踐,陳怡秀,40663,IPCS5063,247U2370,選修,,"二 6,7,8",全變中心G202,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/40663
專題討論一,孫烜駿,54524,IPCS7010,247M0050,必修,,"一 6,7",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/54524
專題討論二,孫烜駿,20872,IPCS7011,247M0060,必修,,"六 3,4",全變中心G202,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/20872
專題討論三,廖昱凱,11684,IPCS7012,247M0070,必修,,"一 6,7",博雅302,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/11684
專題討論三,孫烜駿,12433,IPCS7012,247M0070,必修,,"一 6,7",,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/12433
專題討論三,徐辛,26471,IPCS7012,247M0070,必修,,"一 6,7",,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/26471
專題討論三,陳怡秀,39388,IPCS7012,247M0070,必修,,"一 6,7",,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/39388
專題討論四,廖昱凱,29233,IPCS7013,247M0080,必修,,"一 6,7",,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/29233
專題討論四,孫烜駿,16729,IPCS7013,247M0080,必修,,"一 6,7",,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/16729
前瞻議題I & II: 氣候服務與環境永續,簡旭伸,20073,IPCS7040,247M0320,必修 / 選修,,"五 3,4",全變中心G202,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/20073
永續科學的研究方法,廖昱凱,38652,IPCS7048,247M2120,選修,,"五 6,7",全變中心G202,2 類,,2,,https://course.ntu.edu.tw/courses/114-1/38652
碩士論文,羅敏輝,38746,IPCS7999,247M0010,必修,,,,1 類,,0,,https://course.ntu.edu.tw/courses/114-1/38746
專題討論一,羅敏輝,16510,IPCS8001,247D0030,必修,,"一 6,7",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/16510
專題討論三,羅敏輝,57506,IPCS8003,247D0050,必修,,"一 6,7",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/57506
專題討論四,羅敏輝,38056,IPCS8004,247D0060,必修,,"一 6,7",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/38056
專題討論五,羅敏輝,27337,IPCS8005,247D0070,必修,,"一 6,7",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/27337
專題討論六,羅敏輝,23120,IPCS8006,247D0080,必修,,"一 6,7",,1 類,,1,,https://course.ntu.edu.tw/courses/114-1/23120
獨立研究,林子倫,41942,IPCS8007,247D0090,必修,,,,1 類,,2,,https://course.ntu.edu.tw/courses/114-1/41942
博士論文,羅敏輝,56907,IPCS8008,248D0010,必修,,,,1 類,,0,,https://course.ntu.edu.tw/courses/114-1/56907
社會科學程式設計,謝吉隆,33753,JOUR5020,342U1300,選修,,"一 2,3,4",新聞103,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/33753
當代歐洲社會的倫理與暴力,洪貞玲,95063,JOUR5021,342U1310,選修,,,,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/95063
公共政策與政治新聞報導,詹怡宜,43192,JOUR5022,342U1320,選修,,"四 2,3,4",新聞308,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/43192
大眾傳播理論,蔡蕙如,22213,JOUR7021,342M2250,必修,,"二 2,3,4",新聞313,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/22213
大眾傳播理論,林麗雲,10243,JOUR7021,342M2250,必修,,"二 2,3,4",新聞315,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/10243
新聞攝影,楊光昇,34249,JOUR7039,342M2470,選修,,"五 10,A,B,C,D",新聞401,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/34249
質化研究方法,林麗雲,11296,JOUR7040,342M2480,必修,,"三 7,8,9",新聞308,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/11296
採訪寫作一,李雪莉,16655,JOUR7078,342M2940,必修,,"一 5,6,7,8,9,10",新聞313,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/16655
採訪寫作一,劉力仁,37528,JOUR7078,342M2940,必修,,"五 5,6,7,8,9,10",新聞313,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/37528
影像報導一,詹怡宜,29212,JOUR7080,342M2960,必修,,"二 5,6,7,8,9,10",新聞304,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/29212
新聞法律與倫理,洪貞玲,52225,JOUR7084,342M3000,必修,,"二 7,8,9",新聞315,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/52225
新聞法律與倫理,蘇慧婕,56745,JOUR7084,342M3000,必修,,"二 8,9,10",,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/56745
網頁設計與敘事,謝吉隆,14358,JOUR7086,342M3020,選修,,"三 2,3,4",新聞103,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/14358
財經新聞寫作,方德琳,19763,JOUR7090,342M3060,選修,,"四 7,8,9",新聞308,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/19763
社群媒體與社會網絡分析,劉好迪,31405,JOUR7094,342M3100,選修,,"二 7,8,9",新聞313,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/31405
網路時代的政治傳播,劉好迪,34131,JOUR7095,342M3110,選修,,"三 7,8,9",新聞313,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/34131
視覺文化與傳播,蔡蕙如,24816,JOUR7100,342M3160,選修,,"一 2,3,4",新聞313,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/24816
碩士論文,,48154,JOUR7999,342M0010,必修,,,,1 類,,0,,https://course.ntu.edu.tw/courses/114-1/48154
服務學習甲,洪瑟君,14763,JpnL0001,107001G0,必修,,,,2 類,,1,,https://course.ntu.edu.tw/courses/114-1/14763
日文上,許惠晴,02001,JpnL1001,10780011,必修,,"二 2,3,4",共403,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/02001
日文上,劉沅華,02002,JpnL1001,10780011,必修,,"一 3,4,5",共307,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/02002
日文上,李欣倫,02003,JpnL1001,10780011,必修,,"二 5,6,7",普201,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/02003
日文上,黃意婷,02007,JpnL1001,10780011,必修,,"三 2,3,4",共407,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/02007
日文上,村上理奈,02004,JpnL1001,10780011,必修,,"四 8,9,10",共307,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/02004
日文上,李禹錫,02005,JpnL1001,10780011,必修,,"四 8,9,10",共406,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/02005
日文上,楊又儒,02006,JpnL1001,10780011,必修,,"二 8,9,10",共306,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/02006
日文上,曾寶儀,02008,JpnL1001,10780011,必修,,"三 2,3,4",共308,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/02008
初級日語上,林立萍,18004,JpnL1007,10710111,必帶,,"二 6,7 / 四 8,9",普405/普202,2 類,,4,,https://course.ntu.edu.tw/courses/114-1/18004
日語會話一上,林欣慧,32100,JpnL1011,10710221,必帶,,"一 3,4 / 四 3,4",普306/共402,2 類,,4,,https://course.ntu.edu.tw/courses/114-1/32100
日語會話一上,服部美貴,59823,JpnL1011,10710221,必帶,,"一 6,7 / 四 3,4",普304/共304,2 類,,4,,https://course.ntu.edu.tw/courses/114-1/59823
日語會話一上,黃鈺涵,48478,JpnL1011,10710221,必帶,,"一 3,4 / 三 3,4",普406/普505,2 類,,4,,https://course.ntu.edu.tw/courses/114-1/48478
日文習作一上,田世民,26508,JpnL1013,10710311,必帶,,"三 3,4",普401,2 類,,2,,https://course.ntu.edu.tw/courses/114-1/26508
日文習作一上,洪瑟君,10830,JpnL1013,10710311,必帶,,"三 8,9",普301,2 類,,2,,https://course.ntu.edu.tw/courses/114-1/10830
日文習作一上,陳昭心,29425,JpnL1013,10710311,必帶,,"四 6,7",共307,2 類,,2,,https://course.ntu.edu.tw/courses/114-1/29425
日語聽講實習上,陳昭心,14330,JpnL1015,10710401,必帶,,"五 3,4",普202,2 類,,2,,https://course.ntu.edu.tw/courses/114-1/14330
日語聽講實習上,黃鈺涵,35935,JpnL1015,10710401,必帶,,"四 6,7",普204,2 類,,2,,https://course.ntu.edu.tw/courses/114-1/35935
日語聽講實習上,洪瑟君,58809,JpnL1015,10710401,必帶,,"四 3,4",共306,2 類,,2,,https://course.ntu.edu.tw/courses/114-1/58809
中級日語上,林慧君,40254,JpnL2001,10720101,必帶,,"四 3,4,5",普204,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/40254
中級日語上,陳昭心,41418,JpnL2001,10720101,必帶,,"一 2,3,4",普304,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/41418
日語會話二上,堀越和男,50765,JpnL2003,10720221,必帶,,"三 8,9,10",共202,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/50765
日語會話二上,守時愛里,27569,JpnL2003,10720221,必帶,,"四 8,9,10",普201,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/27569
日語會話二上,服部美貴,19988,JpnL2003,10720221,必帶,,"二 8,9,10",普201,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/19988
日語語法上,林慧君,22171,JpnL2005,10720301,必帶,,"三 2,3,4",普205,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/22171
日文習作二上,守時愛里,14844,JpnL2009,10720421,必帶,,"一 3,4",普504,2 類,,2,,https://course.ntu.edu.tw/courses/114-1/14844
日文習作二上,服部美貴,30618,JpnL2009,10720421,必帶,,"四 1,2",共304,2 類,,2,,https://course.ntu.edu.tw/courses/114-1/30618
日文翻譯一上,朱秋而,50918,JpnL2011,10720501,必帶,,"二 8,9",普505,2 類,,2,,https://course.ntu.edu.tw/courses/114-1/50918
日本童話選讀上,林欣慧,44846,JpnL2015,10720701,選修,,"二 3,4",普402,2 類,,2,,https://course.ntu.edu.tw/courses/114-1/44846
日文一上,池田晶子,22516,JpnL2017,10722511,選修,,"一 5,6,7",共308,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/22516
日文一上,劉伊涵,42692,JpnL2017,10722511,選修,,"一 2,3,4",共305,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/42692
日文一上,彭誼芝,22759,JpnL2017,10722511,選修,,"一 3,4,5",共406,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/22759
日文一上,李禹錫,37910,JpnL2017,10722511,選修,,"一 8,9,10",共305,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/37910
日文一上,林姿妙,24367,JpnL2017,10722511,必修,,"五 2,3,4",共407,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/24367
日文一上,村上理奈,36790,JpnL2017,10722511,選修,,"一 2,3,4",共303,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/36790
日文一上,李禹錫,30065,JpnL2017,10722511,選修,,"一 5,6,7",共302,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/30065
日文一上,林姿妙,47693,JpnL2017,10722511,選修,,"二 3,4,5",共306,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/47693
日文一上,劉伊涵,17821,JpnL2017,10722511,選修,,"一 5,6,7",共305,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/17821
日文一上,江佩璇,18203,JpnL2017,10722511,選修,,"二 2,3,4",共307,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/18203
日文一上,彭誼芝,48725,JpnL2017,10722511,選修,,"二 3,4,5",共407,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/48725
日文一上,許惠晴,53603,JpnL2017,10722511,選修,,"二 5,6,7",共403,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/53603
日文一上,李禹錫,39313,JpnL2017,10722511,選修,,"二 5,6,7",共404,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/39313
日文一上,江佩璇,55228,JpnL2017,10722511,選修,,"二 5,6,7",共405,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/55228
日文一上,李禹錫,11308,JpnL2017,10722511,選修,,"二 8,9,10",共402,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/11308
日文一上,楊又儒,57121,JpnL2017,10722511,選修,,"二 3,4,5",共305,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/57121
日文一上,賴建樺,48168,JpnL2017,10722511,選修,,"二 5,6,7",共308,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/48168
日文一上,村上理奈,13851,JpnL2017,10722511,選修,,"三 3,4,5",共307,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/13851
日文一上,洪淑娟,14654,JpnL2017,10722511,選修,,"三 5,6,7",共303,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/14654
日文一上,張鈞竹,33450,JpnL2017,10722511,選修,,"三 5,6,7",共302,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/33450
日文一上,黃意婷,36463,JpnL2017,10722511,選修,,"三 5,6,7",共407,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/36463
日文一上,曾寶儀,11275,JpnL2017,10722511,選修,,"三 5,6,7",共308,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/11275
日文一上,池田晶子,59669,JpnL2017,10722511,選修,,"三 8,9,10",共304,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/59669
日文一上,村上理奈,10439,JpnL2017,10722511,選修,,"三 8,9,10",共306,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/10439
日文一上,楊又儒,47351,JpnL2017,10722511,選修,,"三 8,9,10",共305,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/47351
日文一上,賴建樺,40140,JpnL2017,10722511,選修,,"四 5,6,7",共308,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/40140
日文一上,張鈞竹,51302,JpnL2017,10722511,選修,,"四 5,6,7",共303,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/51302
日文一上,李欣倫,30023,JpnL2017,10722511,選修,,"四 5,6,7",共202,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/30023
日文一上,林姿妙,21558,JpnL2017,10722511,選修,,"四 3,4,5",共302,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/21558
日文一上,張鈞竹,13073,JpnL2017,10722511,選修,,"四 8,9,10",共303,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/13073
日文一上,賴建樺,39831,JpnL2017,10722511,選修,,"四 8,9,10",共308,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/39831
日文一上,楊又儒,51981,JpnL2017,10722511,選修,,"三 2,3,4",共402,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/51981
日文一上,池田晶子,13177,JpnL2017,10722511,選修,,"一 8,9,10",共308,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/13177
日文一上,許惠晴,36468,JpnL2017,10722511,選修,,"四 5,6,7",共306,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/36468
日文一上,洪淑娟,30358,JpnL2017,10722511,選修,,"五 2,3,4",共306,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/30358
日文一上,洪淑娟,21188,JpnL2017,10722511,選修,,"五 5,6,7",共306,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/21188
日文一上,張鈞竹,27910,JpnL2017,10722511,選修,,"五 5,6,7",共303,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/27910
日本語言學概論上,林立萍,41939,JpnL3001,10730101,必帶,,"二 8,9",普306,2 類,,2,,https://course.ntu.edu.tw/courses/114-1/41939
日本文學史上,曹景惠,46231,JpnL3003,10730201,必帶,,"二 3,4,5",普501,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/46231
日本文學名著選讀上,洪瑟君,35117,JpnL3007,10730301,必帶,,"五 3,4",普201,2 類,,2,,https://course.ntu.edu.tw/courses/114-1/35117
日文翻譯二上,服部美貴,49502,JpnL3009,10730421,必帶,,"一 3,4",普402,2 類,,2,,https://course.ntu.edu.tw/courses/114-1/49502
日文翻譯二上,服部美貴,49326,JpnL3009,10730421,必帶,,"三 3,4",普202,2 類,,2,,https://course.ntu.edu.tw/courses/114-1/49326
高級日語上,田世民,45463,JpnL3011,10730501,必帶,,"四 3,4",普501,2 類,,2,,https://course.ntu.edu.tw/courses/114-1/45463
高級日語上,朱秋而,23237,JpnL3011,10730501,必帶,,"四 3,4",共102,2 類,,2,,https://course.ntu.edu.tw/courses/114-1/23237
日文二上,曾寶儀,39554,JpnL3047,10732521,選修,,"一 2,3,4",共407,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/39554
日文二上,江佩璇,24222,JpnL3047,10732521,選修,,"一 3,4,5",共306,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/24222
日文二上,李欣倫,36977,JpnL3047,10732521,選修,,"一 5,6,7",共304,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/36977
日文二上,曾寶儀,43938,JpnL3047,10732521,選修,,"一 5,6,7",共407,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/43938
日文二上,石川隆男,34424,JpnL3047,10732521,選修,,"二 2,3,4",共303,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/34424
日文二上,劉沅華,56819,JpnL3047,10732521,選修,,"一 8,9,10",共407,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/56819
日文二上,石川隆男,52409,JpnL3047,10732521,選修,,"二 5,6,7",共303,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/52409
日文二上,李欣倫,16940,JpnL3047,10732521,選修,,"一 8,9,10",共304,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/16940
日文二上,許惠晴,33812,JpnL3047,10732521,選修,,"三 2,3,4",共202,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/33812
日文二上,許惠晴,14798,JpnL3047,10732521,選修,,"三 5,6,7",共202,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/14798
日文二上,江佩璇,50062,JpnL3047,10732521,選修,,"三 5,6,7",共304,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/50062
日文二上,張鈞竹,28669,JpnL3047,10732521,選修,,"三 8,9,10",共302,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/28669
日文二上,劉伊涵,44944,JpnL3047,10732521,選修,,"四 2,3,4",共407,2 類,,3,,https://course.ntu.edu.tw/courses/114-1/44944
